slab_sid,system_id_OH,OH,system_id_O,O,system_id_HO2,bulk_id,miller_index,nads,bulk_symbols,HO2,delG1,delG2,delG3,delG4,maxG,RDS,eta
15070,10938,-2.285947240000061,18890,-3.144273390000008,25254,mp-1215204,"(1, 2, 2)",1,Zr2Ti4O2,-4.493666920000012,-2.285947240000061,-0.858326149999947,-1.3493935300000044,9.413666920000011,9.413666920000011,4,8.183666920000011
3686,9999,-1.8688241499999856,33752,-2.342525962499993,25632,mp-3924,"(1, 0, 0)",1,Li2Nb2O4,-4.529998920000028,-1.8688241499999856,-0.4737018125000072,-2.1874729575000353,9.449998920000027,9.449998920000027,4,8.219998920000027
3686,9999,-1.8688241499999856,26164,-2.6901657549999833,25632,mp-3924,"(1, 0, 0)",1,Li2Nb2O4,-4.529998920000028,-1.8688241499999856,-0.8213416049999978,-1.8398331650000448,9.449998920000027,9.449998920000027,4,8.219998920000027
79461,73632,-3.099706165000006,70611,-3.667540914999992,72831,mp-1190488,"(1, 0, 1)",1,Al16Cd4O28,-4.585789260000072,-3.099706165000006,-0.5678347499999861,-0.9182483450000802,9.505789260000071,9.505789260000071,4,8.27578926000007
79461,73632,-3.099706165000006,78527,-2.041877303333332,72831,mp-1190488,"(1, 0, 1)",1,Al16Cd4O28,-4.585789260000072,-3.099706165000006,1.0578288616666738,-2.54391195666674,9.505789260000071,9.505789260000071,4,8.27578926000007
4535,19628,-2.201964689999974,7486,-1.1260242566666654,19607,mp-18961,"(0, 1, 0)",1,Sc4Cr4O12,-4.592095039999893,-2.201964689999974,1.0759404333333085,-3.4660707833332274,9.512095039999892,9.512095039999892,4,8.282095039999891
799,5225,-1.4184991600000296,14748,0.1465334199999948,37986,mp-1070510,"(2, 1, 0)",1,Y4Bi2O4,-4.593441360000045,-1.4184991600000296,1.5650325800000244,-4.73997478000004,9.513441360000044,9.513441360000044,4,8.283441360000044
81299,26535,-2.3055686799999844,34794,-2.7750378749999833,31561,mp-1071163,"(3, 0, 2)",1,Ti3O3,-4.751823349999998,-2.3055686799999844,-0.46946919499999895,-1.9767854750000144,9.671823349999997,9.671823349999997,4,8.441823349999996
27786,17083,-1.7830211900000188,23667,-2.2604624299999916,6205,mp-542112,"(3, 1, 0)",1,Ca1Zr1O3,-4.797317969999997,-1.7830211900000188,-0.4774412399999728,-2.5368555400000057,9.717317969999996,9.717317969999996,4,8.487317969999996
35703,25951,-1.5815146500000503,19124,-3.439603080000014,40010,mp-684697,"(1, 0, 0)",1,Sc40O38,-4.797965279999974,-1.5815146500000503,-1.8580884299999638,-1.3583621999999598,9.717965279999973,9.717965279999973,4,8.487965279999973
2497,3309,-1.0300102725000124,28599,-2.687056825000044,38380,mp-542737,"(1, 0, 1)",1,Ti4Zn8O16,-5.036638170000063,-1.0300102725000124,-1.6570465525000315,-2.349581345000019,9.956638170000062,9.956638170000062,4,8.726638170000061
39956,34133,-2.0811977799999877,31890,-2.824817150000032,11033,mp-7915,"(1, 0, 0)",1,Zr2Si2O2,-5.05709817000002,-2.0811977799999877,-0.7436193700000442,-2.2322810199999883,9.97709817000002,9.97709817000002,4,8.747098170000019
9911,3507,-2.1701449500000276,9647,-3.4760788800000193,6469,mp-28559,"(0, 0, 1)",1,Na6Be8O11,-5.0587829099999935,-2.1701449500000276,-1.3059339299999917,-1.5827040299999742,9.978782909999993,9.978782909999993,4,8.748782909999992
5979,30795,-2.6277067999999613,39929,-2.218072739999999,40235,mp-19351,"(0, 1, 0)",1,Mn4Si8O20,-5.145015790000005,-2.6277067999999613,0.4096340599999624,-2.926943050000006,10.065015790000004,10.065015790000004,4,8.835015790000003
26447,33053,-2.039722215000003,10128,-0.3794837049999866,18442,mp-545512,"(1, 0, 1)",1,Ca2O2,-5.182915820000008,-2.039722215000003,1.6602385100000163,-4.803432115000021,10.102915820000007,10.102915820000007,4,8.872915820000006
26447,33053,-2.039722215000003,16338,-0.251053334999997,18442,mp-545512,"(1, 0, 1)",1,Ca2O2,-5.182915820000008,-2.039722215000003,1.788668880000006,-4.931862485000011,10.102915820000007,10.102915820000007,4,8.872915820000006
42832,45157,-0.940951920000108,41814,0.3091744666666305,43620,mp-609151,"(1, 3, -3)",1,Mg2W2O8,10.455934039999986,-0.940951920000108,1.2501263866667385,10.146759573333355,-5.535934039999987,10.146759573333355,3,8.916759573333355
9735,13649,-2.1182039999999827,17013,-0.0971654950000011,3829,mp-752401,"(0, 1, 0)",1,Rb8Zr4O12,-5.282052809999985,-2.1182039999999827,2.0210385049999817,-5.184887314999983,10.202052809999984,10.202052809999984,4,8.972052809999983
20704,34019,-1.6746202349999828,34225,0.061854877499994104,28418,mp-8335,"(2, 1, 0)",1,Ba4Zr2O8,-5.487284359999992,-1.6746202349999828,1.7364751124999769,-5.549139237499986,10.407284359999991,10.407284359999991,4,9.177284359999991
11051,18671,-2.101195909999907,26604,-0.47640176374999277,35790,mp-754092,"(0, 1, 0)",1,Sc4Ti4O12,-5.488232309999947,-2.101195909999907,1.6247941462499145,-5.0118305462499535,10.408232309999946,10.408232309999946,4,9.178232309999945
44894,45790,-2.351704426666668,42631,-0.8207070224999906,42608,mp-1206825,"(3, 1, 3)",1,Lu2Se1O2,-5.514990969999988,-2.351704426666668,1.5309974041666774,-4.694283947499997,10.434990969999987,10.434990969999987,4,9.204990969999987
33270,3423,-1.8318418999999915,20603,-0.2350888350000299,9571,mp-1178535,"(1, 1, 2)",1,Ba6Y4O12,-5.540871300000052,-1.8318418999999915,1.5967530649999615,-5.305782465000021,10.46087130000005,10.46087130000005,4,9.23087130000005
12442,31537,-1.504487450000075,20738,-2.7362593433333324,14267,mp-561418,"(1, 0, 1)",1,Zr36O12,-5.635464759999993,-1.504487450000075,-1.2317718933332573,-2.899205416666661,10.555464759999992,10.555464759999992,4,9.325464759999992
19689,12254,-2.9853982199999987,9507,-2.7196664274999898,31662,mp-11736,"(0, 0, 1)",1,Zr4Si4O16,-5.693430760000072,-2.9853982199999987,0.2657317925000089,-2.973764332500082,10.613430760000071,10.613430760000071,4,9.38343076000007
39759,31394,-2.8115239500000566,25333,-3.143025979999997,7711,mp-753629,"(1, 1, 0)",1,Zr12O6,-6.057486420000035,-2.8115239500000566,-0.3315020299999403,-2.914460440000038,10.977486420000034,10.977486420000034,4,9.747486420000033
39759,31394,-2.8115239500000566,1607,-3.481587490000012,7711,mp-753629,"(1, 1, 0)",1,Zr12O6,-6.057486420000035,-2.8115239500000566,-0.6700635399999553,-2.575898930000023,10.977486420000034,10.977486420000034,4,9.747486420000033
120,18773,-0.5497020900000018,8088,-0.0725547200000018,14533,mp-755609,"(2, 1, 0)",1,Y4Se2O4,-6.094511839999998,-0.5497020900000018,0.47714737,-6.021957119999996,11.014511839999997,11.014511839999997,4,9.784511839999997
69669,73093,-3.198506110000002,72585,-2.14759824000001,76726,mp-1101623,"(0, 0, 1)",1,Y12Nb4O28,-6.095155710000031,-3.198506110000002,1.050907869999992,-3.9475574700000213,11.01515571000003,11.01515571000003,4,9.78515571000003
43017,44743,-2.097006727999993,40906,-1.4686510124999925,44897,mp-3834,"(1, 0, 0)",1,Ba1Zr1O3,-6.115082799999985,-2.097006727999993,0.6283557155000006,-4.646431787499992,11.035082799999984,11.035082799999984,4,9.805082799999983
43017,44743,-2.097006727999993,45821,-4.011351854999989,44897,mp-3834,"(1, 0, 0)",1,Ba1Zr1O3,-6.115082799999985,-2.097006727999993,-1.9143451269999963,-2.1037309449999952,11.035082799999984,11.035082799999984,4,9.805082799999983
38630,16626,-2.863272120000053,1536,-3.6781698700000076,15425,mp-757588,"(1, 0, 0)",1,Y11Ta5O28,-6.374807610000064,-2.863272120000053,-0.8148977499999548,-2.6966377400000567,11.294807610000063,11.294807610000063,4,10.064807610000063
767,16499,11.98900612833333,37997,1.2617949399999848,1006,mp-7762,"(1, 0, 1)",1,Cd2Ge4O10,4.071625599999945,11.98900612833333,-10.727211188333344,2.8098306599999603,0.848374400000055,11.98900612833333,1,10.75900612833333
767,16499,11.98900612833333,38571,1.874426505,1006,mp-7762,"(1, 0, 1)",1,Cd2Ge4O10,4.071625599999945,11.98900612833333,-10.114579623333329,2.197199094999945,0.848374400000055,11.98900612833333,1,10.75900612833333
31242,24204,-2.6530699599999448,3149,-3.0694263650000004,33906,mp-770743,"(0, 1, 0)",1,Li8Hf8O20,-7.751427540000011,-2.6530699599999448,-0.41635640500005566,-4.682001175000011,12.67142754000001,12.67142754000001,4,11.44142754000001
39405,11103,-9.385868930000035,19882,-10.494007159999997,24381,mp-558672,"(0, 0, 1)",1,Si6Bi4O18,-9.160390490000056,-9.385868930000035,-1.1081382299999625,1.333616669999941,14.080390490000056,14.080390490000056,4,12.850390490000056
39405,11103,-9.385868930000035,13234,-3.451255320000004,24381,mp-558672,"(0, 0, 1)",1,Si6Bi4O18,-9.160390490000056,-9.385868930000035,5.934613610000031,-5.709135170000052,14.080390490000056,14.080390490000056,4,12.850390490000056
33960,1308,-1.378065360000013,38508,0.7536752675000026,33803,SbRhO4-rutile,"(1, 0, 1)",1,Sb1Rh1O4,-9.580199660000007,-1.378065360000013,2.1317406275000157,-10.333874927500009,14.500199660000007,14.500199660000007,4,13.270199660000007
71338,76863,-3.237130249999969,76057,-4.674022869999962,75029,mp-1190488,"(1, 0, 1)",1,Al16Cd4O28,-9.631544889999986,-3.237130249999969,-1.436892619999993,-4.957522020000025,14.551544889999986,14.551544889999986,4,13.321544889999986
43050,41846,-10.381039450000022,41879,-6.399091309999991,40899,mp-756340,"(2, 3, 2)",1,Ta1Cr1O4,-14.752286400000003,-10.381039450000022,3.981948140000031,-8.35319509000001,19.672286400000004,19.672286400000004,4,18.442286400000004
22142,1956,21.75565053000001,31970,0.9002006899999888,38372,mp-753401,"(1, 0, 0)",1,Sc8Ti4O20,-3.6706842099999926,21.75565053000001,-20.855449840000023,-4.570884899999982,8.590684209999992,21.75565053000001,1,20.52565053000001
